,Age,DistanceFromHome,EmpHourlyRate,NumCompaniesWorked,EmpLastSalaryHikePercent,TotalWorkExperienceInYears,TrainingTimesLastYear,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,EmpRelationshipSatisfaction,EmpWorkLifeBalance,Gender,OverTime,Attrition,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,PerformanceRating
12,0.28571428571428564,0.9285714285714285,0.9857142857142855,0.7777777777777777,0.8571428571428571,0.25,0.3333333333333333,0.2,0.38888888888888884,0.4666666666666667,0.4117647058823529,5.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,5.0,13.0,2.0,4
13,0.2619047619047619,0.3214285714285714,0.9857142857142855,0.1111111111111111,0.0,0.025,1.0,0.025,0.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,5.0,14.0,2.0,3
14,0.5714285714285714,0.6428571428571428,0.38571428571428573,0.6666666666666666,0.0714285714285714,0.17500000000000002,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,3.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,3
15,0.380952380952381,0.25,0.9428571428571428,0.3333333333333333,0.0,0.25,0.3333333333333333,0.125,0.05555555555555555,0.26666666666666666,0.1764705882352941,2.0,2.0,3.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,3
16,0.49999999999999994,0.07142857142857142,0.2,1.0,0.2857142857142857,0.30000000000000004,0.5,0.2,0.16666666666666666,0.2,0.3529411764705882,3.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,3
17,0.9047619047619047,0.2857142857142857,0.7285714285714284,0.7777777777777777,0.0,0.75,0.16666666666666666,0.25,0.38888888888888884,0.06666666666666667,0.058823529411764705,3.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3
18,0.5238095238095237,0.03571428571428571,0.7999999999999998,0.0,0.6428571428571427,0.125,0.3333333333333333,0.1,0.1111111111111111,0.13333333333333333,0.1764705882352941,1.0,4.0,2.0,1.0,4.0,4.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,4
19,0.21428571428571425,0.2142857142857143,0.35714285714285715,0.8888888888888888,0.5714285714285713,0.225,0.3333333333333333,0.17500000000000002,0.3333333333333333,0.0,0.4117647058823529,3.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,3
20,0.2619047619047619,0.3214285714285714,0.7571428571428571,0.1111111111111111,0.2142857142857143,0.05,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,3.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,14.0,2.0,3
21,0.8333333333333333,0.17857142857142855,0.7999999999999998,0.2222222222222222,0.4285714285714285,0.47500000000000003,0.6666666666666666,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,3.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,3
22,0.4047619047619047,0.03571428571428571,0.4428571428571429,0.2222222222222222,0.0,0.4,0.3333333333333333,0.025,0.0,0.0,0.0,4.0,4.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,3
23,0.3333333333333333,0.8214285714285714,0.7142857142857142,0.1111111111111111,0.2857142857142857,0.25,0.3333333333333333,0.25,0.4444444444444444,0.26666666666666666,0.4117647058823529,4.0,1.0,3.0,2.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3
24,0.380952380952381,0.25,0.02857142857142858,0.3333333333333333,0.2142857142857143,0.17500000000000002,0.5,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,3
25,0.8095238095238095,0.07142857142857142,0.01428571428571429,0.1111111111111111,0.0,0.8500000000000001,0.5,0.8500000000000001,0.3333333333333333,0.06666666666666667,0.9411764705882353,4.0,3.0,2.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,5.0,8.0,2.0,4
26,0.35714285714285715,0.0,0.4714285714285715,0.1111111111111111,0.1428571428571428,0.25,0.3333333333333333,0.25,0.5,0.4666666666666667,0.47058823529411764,4.0,4.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,3
27,0.16666666666666669,0.8928571428571428,0.02857142857142858,0.1111111111111111,0.8571428571428571,0.15000000000000002,0.8333333333333333,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.23529411764705882,1.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,5.0,13.0,2.0,4
28,0.6428571428571428,0.03571428571428571,0.2285714285714286,0.0,0.1428571428571428,0.225,0.5,0.2,0.38888888888888884,0.2,0.058823529411764705,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,5.0,2.0,5.0,14.0,2.0,3
29,0.11904761904761901,0.3214285714285714,0.7,0.1111111111111111,0.4999999999999999,0.05,0.5,0.05,0.1111111111111111,0.0,0.11764705882352941,1.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,3
30,0.6904761904761905,0.9285714285714285,0.6714285714285713,0.4444444444444444,0.0714285714285714,0.2,0.3333333333333333,0.125,0.2222222222222222,0.06666666666666667,0.1764705882352941,2.0,2.0,4.0,2.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,2.0,5.0,13.0,1.0,3
31,0.380952380952381,0.03571428571428571,0.42857142857142855,0.1111111111111111,0.7857142857142857,0.15000000000000002,0.8333333333333333,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.23529411764705882,3.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2.0,5.0,13.0,2.0,4
32,0.42857142857142855,0.25,0.657142857142857,0.1111111111111111,0.2857142857142857,0.25,0.16666666666666666,0.25,0.38888888888888884,0.0,0.5294117647058824,4.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,5.0,13.0,0.0,3
33,0.8095238095238095,0.6428571428571428,0.1571428571428572,0.0,0.4999999999999999,0.125,0.5,0.1,0.16666666666666666,0.06666666666666667,0.11764705882352941,4.0,4.0,3.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3
34,0.19047619047619052,0.0,0.5857142857142856,0.3333333333333333,0.2142857142857143,0.125,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3
35,0.2619047619047619,0.9285714285714285,0.5142857142857142,0.4444444444444444,0.0714285714285714,0.275,0.5,0.2,0.38888888888888884,0.06666666666666667,0.058823529411764705,3.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3
36,0.19047619047619052,0.25,0.11428571428571427,0.6666666666666666,0.4285714285714285,0.15000000000000002,0.3333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.11764705882352941,3.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,5.0,2.0,5.0,13.0,2.0,3
37,0.380952380952381,0.0,0.5999999999999999,0.2222222222222222,0.3571428571428571,0.25,0.3333333333333333,0.1,0.1111111111111111,0.06666666666666667,0.1764705882352941,4.0,2.0,4.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,3
38,0.857142857142857,0.6428571428571428,0.9285714285714286,1.0,0.0,0.225,0.6666666666666666,0.125,0.16666666666666666,0.06666666666666667,0.23529411764705882,4.0,4.0,3.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,2.0,3
39,0.21428571428571425,0.25,0.7714285714285714,0.0,0.5714285714285713,0.125,0.5,0.1,0.1111111111111111,0.06666666666666667,0.058823529411764705,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,5.0,13.0,1.0,3
40,0.4523809523809524,0.3214285714285714,0.7428571428571429,0.0,0.1428571428571428,0.15000000000000002,0.5,0.125,0.16666666666666666,0.26666666666666666,0.1764705882352941,1.0,4.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,3
41,0.4761904761904761,0.03571428571428571,0.6428571428571428,0.6666666666666666,0.0714285714285714,0.42500000000000004,0.3333333333333333,0.375,0.38888888888888884,0.26666666666666666,0.7058823529411764,4.0,1.0,4.0,2.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,3
42,0.380952380952381,0.03571428571428571,0.7999999999999998,0.1111111111111111,0.0,0.15000000000000002,0.5,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.1764705882352941,4.0,3.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,3
43,0.4047619047619047,0.25,0.5999999999999999,0.1111111111111111,0.3571428571428571,0.07500000000000001,0.16666666666666666,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,4.0,1.0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,14.0,2.0,3
44,0.5238095238095237,0.03571428571428571,0.11428571428571427,0.1111111111111111,0.9285714285714285,0.2,0.3333333333333333,0.2,0.38888888888888884,0.2,0.4117647058823529,2.0,3.0,4.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,4
45,0.380952380952381,0.25,0.8999999999999999,0.5555555555555556,0.4285714285714285,0.15000000000000002,0.16666666666666666,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,2.0,3.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,2.0,3
46,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.1111111111111111,0.0,0.025,0.6666666666666666,0.025,0.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,3
47,0.8095238095238095,0.35714285714285715,0.7428571428571429,0.8888888888888888,0.6428571428571427,0.225,0.5,0.125,0.1111111111111111,0.06666666666666667,0.23529411764705882,4.0,4.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,2.0,4
48,0.7619047619047619,0.03571428571428571,0.4857142857142857,0.5555555555555556,0.3571428571428571,0.75,0.5,0.1,0.16666666666666666,0.0,0.1764705882352941,3.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3
49,0.2619047619047619,0.0,0.08571428571428569,0.1111111111111111,0.0,0.025,0.16666666666666666,0.025,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3
50,0.35714285714285715,0.2142857142857143,0.2714285714285714,0.0,0.0,0.35000000000000003,0.5,0.325,0.5,0.2,0.4117647058823529,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3
51,0.35714285714285715,0.5357142857142857,0.5571428571428572,0.5555555555555556,0.2857142857142857,0.15000000000000002,0.5,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,3.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,5.0,13.0,2.0,3
52,0.6904761904761905,0.03571428571428571,0.04285714285714287,0.1111111111111111,0.0,0.65,0.5,0.65,0.7777777777777777,0.2,0.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,2.0,3
53,0.42857142857142855,0.0,0.07142857142857145,0.0,0.2857142857142857,0.25,0.3333333333333333,0.225,0.38888888888888884,0.0,0.29411764705882354,3.0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,3
54,0.2619047619047619,0.7857142857142857,0.7285714285714284,0.1111111111111111,0.9285714285714285,0.25,0.5,0.25,0.38888888888888884,0.0,0.4117647058823529,2.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,2.0,4
55,0.4047619047619047,0.0,0.14285714285714285,0.3333333333333333,0.1428571428571428,0.17500000000000002,0.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,4.0,4.0,4.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,15.0,2.0,3
56,0.5714285714285714,0.0,0.18571428571428567,1.0,0.1428571428571428,0.2,0.6666666666666666,0.1,0.16666666666666666,0.0,0.11764705882352941,2.0,4.0,2.0,2.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3
57,0.23809523809523808,0.03571428571428571,0.2285714285714286,0.6666666666666666,0.4285714285714285,0.125,0.5,0.05,0.1111111111111111,0.13333333333333333,0.058823529411764705,4.0,3.0,3.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0,3
58,0.42857142857142855,0.42857142857142855,0.08571428571428569,0.4444444444444444,0.1428571428571428,0.2,0.3333333333333333,0.125,0.1111111111111111,0.0,0.23529411764705882,3.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,3
59,0.5238095238095237,0.5357142857142857,0.3,0.6666666666666666,0.2142857142857143,0.25,1.0,0.025,0.0,0.0,0.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,3
60,0.28571428571428564,0.03571428571428571,0.31428571428571433,0.5555555555555556,0.9285714285714285,0.30000000000000004,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,4
61,0.6428571428571428,0.03571428571428571,0.9285714285714286,0.1111111111111111,0.2142857142857143,0.025,0.5,0.025,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,3
62,0.5714285714285714,0.9999999999999999,0.9714285714285713,0.1111111111111111,0.1428571428571428,0.25,0.5,0.225,0.4444444444444444,0.4666666666666667,0.47058823529411764,3.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3
63,0.4761904761904761,0.39285714285714285,0.21428571428571425,0.2222222222222222,0.2857142857142857,0.325,0.5,0.1,0.16666666666666666,0.06666666666666667,0.11764705882352941,3.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3
64,0.7380952380952379,0.35714285714285715,0.18571428571428567,0.1111111111111111,0.4999999999999999,0.225,0.5,0.225,0.4444444444444444,0.4666666666666667,0.4117647058823529,3.0,3.0,3.0,3.0,4.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,5.0,13.0,2.0,3
65,0.8809523809523809,0.03571428571428571,0.10000000000000003,0.4444444444444444,0.3571428571428571,0.30000000000000004,0.5,0.225,0.38888888888888884,0.4666666666666667,0.1764705882352941,1.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,5.0,13.0,2.0,3
66,0.5952380952380951,0.4642857142857143,0.9142857142857141,0.6666666666666666,0.9285714285714285,0.55,0.5,0.1,0.05555555555555555,0.06666666666666667,0.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3
67,0.21428571428571425,0.14285714285714285,0.17142857142857143,0.1111111111111111,0.3571428571428571,0.225,0.5,0.225,0.4444444444444444,0.0,0.47058823529411764,1.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,3.0,2.0,3
68,0.4047619047619047,0.2142857142857143,0.4142857142857143,0.3333333333333333,0.7142857142857143,0.42500000000000004,0.5,0.2,0.2777777777777778,0.06666666666666667,0.3529411764705882,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,2.0,4
69,0.23809523809523808,0.03571428571428571,0.7285714285714284,0.1111111111111111,0.6428571428571427,0.2,0.3333333333333333,0.2,0.38888888888888884,0.4666666666666667,0.29411764705882354,4.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,5.0,13.0,2.0,3
70,0.19047619047619052,0.14285714285714285,0.8285714285714285,0.1111111111111111,0.2142857142857143,0.2,0.3333333333333333,0.2,0.38888888888888884,0.06666666666666667,0.4117647058823529,2.0,3.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3
71,0.21428571428571425,0.07142857142857142,0.28571428571428575,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3
72,0.7857142857142856,0.8928571428571428,0.5142857142857142,0.2222222222222222,0.2142857142857143,0.7250000000000001,0.3333333333333333,0.5,0.3333333333333333,0.26666666666666666,1.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,2.0,3
73,0.6190476190476188,0.10714285714285714,0.28571428571428575,1.0,0.0714285714285714,0.25,0.3333333333333333,0.125,0.1111111111111111,0.13333333333333333,0.1764705882352941,3.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,3
74,0.16666666666666669,0.03571428571428571,0.49999999999999994,0.7777777777777777,0.1428571428571428,0.15000000000000002,0.5,0.1,0.16666666666666666,0.0,0.058823529411764705,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,3
75,0.4047619047619047,0.9285714285714285,0.32857142857142857,0.1111111111111111,0.0,0.15000000000000002,0.5,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.058823529411764705,1.0,3.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,15.0,2.0,3
76,0.42857142857142855,0.0,0.3714285714285714,0.1111111111111111,0.2142857142857143,0.45,0.16666666666666666,0.45,0.7777777777777777,0.26666666666666666,0.6470588235294118,2.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,13.0,2.0,3
77,0.8333333333333333,0.2142857142857143,0.6857142857142857,0.7777777777777777,0.4999999999999999,0.875,0.5,0.125,0.1111111111111111,0.0,0.23529411764705882,2.0,1.0,2.0,3.0,4.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,5.0,13.0,2.0,3
78,0.6428571428571428,0.2857142857142857,0.6285714285714286,0.4444444444444444,0.0714285714285714,0.45,0.3333333333333333,0.125,0.2222222222222222,0.0,0.11764705882352941,3.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,5.0,13.0,2.0,3
79,0.3333333333333333,0.25,0.8714285714285714,0.5555555555555556,0.0714285714285714,0.225,0.5,0.125,0.16666666666666666,0.06666666666666667,0.1764705882352941,2.0,3.0,4.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3
80,0.4523809523809524,0.5357142857142857,0.5142857142857142,0.4444444444444444,0.5714285714285713,0.225,0.3333333333333333,0.025,0.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,13.0,2.0,3
81,0.23809523809523808,0.25,0.4714285714285715,0.1111111111111111,0.1428571428571428,0.15000000000000002,1.0,0.125,0.05555555555555555,0.0,0.23529411764705882,2.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,2.0,3
82,0.09523809523809518,0.0,0.04285714285714287,0.6666666666666666,0.7857142857142857,0.1,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,2.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,2.0,3
83,0.6190476190476188,0.25,0.45714285714285713,0.2222222222222222,0.9285714285714285,0.25,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,4.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3
84,0.5714285714285714,0.03571428571428571,0.07142857142857145,0.5555555555555556,0.2142857142857143,0.2,0.3333333333333333,0.05,0.05555555555555555,0.13333333333333333,0.11764705882352941,1.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,15.0,1.0,3
85,0.42857142857142855,0.25,0.6714285714285713,0.0,0.7142857142857143,0.15000000000000002,0.5,0.125,0.2222222222222222,0.0,0.1764705882352941,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,6.0,2.0,3
86,0.16666666666666669,0.07142857142857142,0.9714285714285713,0.1111111111111111,0.4999999999999999,0.125,0.5,0.125,0.16666666666666666,0.0,0.1764705882352941,1.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,4.0,1.0,5.0,13.0,2.0,3
87,0.4047619047619047,0.8571428571428571,0.9428571428571428,0.1111111111111111,0.5714285714285713,0.25,0.5,0.25,0.1111111111111111,0.4666666666666667,0.47058823529411764,4.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3
88,0.3333333333333333,0.0,0.4428571428571429,0.0,0.0714285714285714,0.1,0.3333333333333333,0.07500000000000001,0.0,0.0,0.11764705882352941,3.0,4.0,3.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3
89,0.7380952380952379,0.0,0.08571428571428569,0.2222222222222222,0.3571428571428571,0.17500000000000002,0.3333333333333333,0.1,0.1111111111111111,0.0,0.11764705882352941,3.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,3
90,0.14285714285714285,0.10714285714285714,0.2285714285714286,0.0,0.4285714285714285,0.15000000000000002,0.3333333333333333,0.125,0.1111111111111111,0.2,0.23529411764705882,1.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,3
